LocalID;Matrix;MITREID;Name;Tactics;Platforms;Technologies;Additions;PR;AV;AC;UI;CVSS
760;ICS;T0812;Default Credentials;['lateral-movement'];['Human-Machine Interface', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay', 'Control Server', 'Engineering Workstation'];;;0,85;0,85;0,77;0,85;3,887042775
761;ICS;T0820;Exploitation for Evasion;['evasion'];['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'];;;0,85;0,55;0,44;0,85;1,4372259
762;ICS;T0882;Theft of Operational Information;['impact'];['Control Server','Engineering Workstation','Data Historian','Actuator'];;;0,85;0,85;0,77;0,85;3,887042775
763;ICS;T0852;Screen Capture;['collection'];['Human-Machine Interface'];;;0,85;0,55;0,77;0,85;2,515145325
764;ICS;T0840;Network Connection Enumeration;['discovery'];['Human-Machine Interface'];;;0,85;0,55;0,77;0,85;2,515145325
765;ICS;T0814;Denial of Service;['inhibit-response-function'];['Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay'];;;0,85;0,55;0,77;0,85;2,515145325
766;ICS;T0816;Device Restart/Shutdown;['inhibit-response-function'];['Field Controller/RTU/PLC/IED'];;;0,85;0,85;0,77;0,85;3,887042775
767;ICS;T0868;Detect Operating Mode;['collection'];['Field Controller/RTU/PLC/IED'];;;0,85;0,85;0,44;0,85;2,2211673
768;ICS;T0845;Program Upload;['collection'];['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED'];;;0,85;0,85;0,44;0,85;2,2211673
769;ICS;T0842;Network Sniffing;['discovery'];['Field Controller/RTU/PLC/IED'];;;0,85;0,55;0,77;0,85;2,515145325
770;ICS;T0809;Data Destruction;['inhibit-response-function'];['Control Server', 'Human-Machine Interface', 'Field Controller/RTU/PLC/IED'];;;0,85;0,55;0,77;0,85;2,515145325
771;ICS;T0877;I/O Image;['collection'];['Field Controller/RTU/PLC/IED'];;;0,85;0,55;0,77;0,85;2,515145325
772;ICS;T0880;Loss of Safety;['impact'];['Safety Instrumented System/Protection Relay','Control Server','Engineering Workstation','Actuator'];;;0,85;0,85;0,77;0,85;3,887042775
773;ICS;T0879;Damage to Property;['impact'];['Safety Instrumented System/Protection Relay','Control Server','Engineering Workstation','Actuator'];;;0,85;0,85;0,77;0,85;3,887042775
774;ICS;T0806;Brute Force I/O;['impair-process-control'];['Control Server', 'Field Controller/RTU/PLC/IED','Actuator'];;;0,85;0,55;0,44;0,85;1,4372259
775;ICS;T0848;Rogue Master;['initial-access'];['Human-Machine Interface', 'Control Server', 'Engineering Workstation'];;;0,85;0,85;0,44;0,85;2,2211673
776;ICS;T0849;Masquerading;['evasion'];['Human-Machine Interface', 'Control Server'];;;0,85;0,55;0,44;0,85;1,4372259
777;ICS;T0859;Valid Accounts;['persistence', 'lateral-movement'];['Control Server', 'Data Historian', 'Engineering Workstation', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay'];;;0,85;0,55;0,77;0,85;2,515145325
778;ICS;T0869;Standard Application Layer Protocol;['command-and-control'];['Human-Machine Interface', 'Control Server', 'Data Historian', 'Engineering Workstation'];;;0,85;0,85;0,77;0,85;3,887042775
779;ICS;T0838;Modify Alarm Settings;['inhibit-response-function'];['Human-Machine Interface', 'Control Server', 'Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED', 'Device Configuration/Parameters'];;;0,85;0,55;0,44;0,85;1,4372259
780;ICS;T0839;Module Firmware;['persistence', 'impair-process-control'];['Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay','Actuator'];;;0,85;0,55;0,44;0,85;1,4372259
781;ICS;T0836;Modify Parameter;['impair-process-control'];['Control Server', 'Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay', 'Human-Machine Interface','Actuator'];;;0,85;0,85;0,44;0,85;2,2211673
782;ICS;T0831;Manipulation of Control;['impact'];['Control Server','Engineering Workstation','Field Controller/RTU/PLC/IED','Input/Output Server','Actuator'];;;0,85;0,55;0,44;0,85;1,4372259
783;ICS;T0861;Point & Tag Identification;['collection'];['Data Historian', 'Control Server', 'Human-Machine Interface'];;;0,85;0,85;0,77;0,85;3,887042775
784;ICS;T0878;Alarm Suppression;['inhibit-response-function'];['Field Controller/RTU/PLC/IED', 'Safety Instrumented System/Protection Relay', 'Device Configuration/Parameters'];;;0,85;0,55;0,44;0,85;1,4372259
785;ICS;T0835;Manipulate I/O Image;['inhibit-response-function'];['Field Controller/RTU/PLC/IED'];;;0,85;0,55;0,44;0,85;1,4372259
786;ICS;T0855;Unauthorized Command Message;['impair-process-control'];['Field Controller/RTU/PLC/IED','Actuator'];;;0,85;0,55;0,44;0,85;1,4372259
787;ICS;T0872;Indicator Removal on Host;['evasion'];['Human-Machine Interface', 'Safety Instrumented System/Protection Relay'];;;0,85;0,55;0,77;0,85;2,515145325
788;ICS;T0817;Drive-by Compromise;['initial-access'];['Engineering Workstation'];;;0,85;0,55;0,77;0,85;2,515145325
789;ICS;T0822;External Remote Services;['initial-access'];['Control Server', 'Input/Output Server'];;;0,85;0,85;0,44;0,85;2,2211673
790;ICS;T0827;Loss of Control;['impact'];['Control Server','Engineering Workstation','Field Controller/RTU/PLC/IED','Input/Output Server','Actuator'];;;0,85;0,85;0,44;0,85;2,2211673
791;ICS;T0823;Graphical User Interface;['execution'];['Human-Machine Interface'];;;0,85;0,55;0,77;0,85;2,515145325
792;ICS;T0857;System Firmware;['persistence', 'inhibit-response-function'];['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED', 'Input/Output Server'];;;0,85;0,55;0,44;0,85;1,4372259
793;ICS;T0884;Connection Proxy;['command-and-control'];['Engineering Workstation'];;;0,85;0,85;0,77;0,85;3,887042775
794;ICS;T0813;Denial of Control;['impact'];['Control Server','Engineering Workstation','Field Controller/RTU/PLC/IED','Input/Output Server','Actuator'];;;0,85;0,85;0,44;0,85;2,2211673
795;ICS;T0867;Lateral Tool Transfer;['lateral-movement'];['Human-Machine Interface', 'Control Server', 'Data Historian'];;;0,85;0,55;0,77;0,85;2,515145325
811;ATLAS;AML.T0008;Acquire Infrastructure;['resource-development'];;;;0,85;0,85;0,77;0,85;3,887042775
804;ATLAS;AML.T0002;Acquire Public ML Artifacts;['resource-development'];;;;0,85;0,85;0,77;0,85;3,887042775
803;ATLAS;AML.T0006;Active Scanning;['reconnaissance'];['Computer'];;;0,85;0,55;0,44;0,85;1,4372259
808;ATLAS;AML.T0016.000;Adversarial ML Attack Implementations;['resource-development'];;;;0,85;0,85;0,44;0,85;2,2211673
837;ATLAS;AML.T0018;Backdoor ML Model;['persistence', 'ml-attack-staging'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
855;ATLAS;AML.T0043.001;Black-Box Optimization;['ml-attack-staging'];['Computer'];;;0,27;0,85;0,44;0,85;0,70554726
856;ATLAS;AML.T0043.002;Black-Box Transfer;['ml-attack-staging'];;;;0,27;0,85;0,44;0,85;0,70554726
862;ATLAS;AML.T0050;Command and Scripting Interpreter;['execution'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
813;ATLAS;AML.T0008.001;Consumer Hardware;['resource-development'];;;;0,27;0,55;0,44;0,85;0,45653058
848;ATLAS;AML.T0034;Cost Harvesting;['impact'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
853;ATLAS;AML.T0043;Craft Adversarial Data;['ml-attack-staging'];;;;0,62;0,85;0,44;0,85;1,62014556
828;ATLAS;AML.T0005;Create Proxy ML Model;['ml-attack-staging'];;;;0,62;0,85;0,44;0,85;1,62014556
818;ATLAS;AML.T0010.002;Data;['initial-access'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
850;ATLAS;AML.T0036;Data from Information Repositories;['collection'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
851;ATLAS;AML.T0037;Data from Local System;['collection'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
805;ATLAS;AML.T0002.000;Datasets;['resource-development'];;;;0,85;0,85;0,77;0,85;3,887042775
845;ATLAS;AML.T0029;Denial of ML Service;['impact'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
810;ATLAS;AML.T0017;Develop Adversarial ML Attack Capabilities;['resource-development'];;;;0,85;0,85;0,44;0,85;2,2211673
832;ATLAS;AML.T0007;Discover ML Artifacts;['discovery'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
825;ATLAS;AML.T0014;Discover ML Model Family;['discovery'];['Computer'];;;0,62;0,85;0,77;0,85;2,83525473
824;ATLAS;AML.T0013;Discover ML Model Ontology;['discovery'];['Computer'];;;0,62;0,85;0,77;0,85;2,83525473
847;ATLAS;AML.T0031;Erode ML Model Integrity;['impact'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
827;ATLAS;AML.T0021;Establish Accounts;['resource-development'];;;;0,85;0,85;0,77;0,85;3,887042775
836;ATLAS;AML.T0015;Evade ML Model;['initial-access', 'defense-evasion', 'impact'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
844;ATLAS;AML.T0025;Exfiltration via Cyber Means;['exfiltration'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
840;ATLAS;AML.T0024;Exfiltration via ML Inference API;['exfiltration'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
861;ATLAS;AML.T0049;Exploit Public-Facing Application;['initial-access'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
843;ATLAS;AML.T0024.002;Extract ML Model;['exfiltration'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
823;ATLAS;AML.T0044;Full ML Model Access;['ml-model-access'];['Computer'];;;0,27;0,85;0,44;0,85;0,70554726
816;ATLAS;AML.T0010.000;GPU Hardware;['initial-access'];['Computer'];;;0,27;0,55;0,44;0,85;0,45653058
841;ATLAS;AML.T0024.000;Infer Training Data Membership;['exfiltration'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
839;ATLAS;AML.T0018.001;Inject Payload;['persistence', 'ml-attack-staging'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
858;ATLAS;AML.T0043.004;Insert Backdoor Trigger;['ml-attack-staging'];;;;0,27;0,85;0,44;0,85;0,70554726
842;ATLAS;AML.T0024.001;Invert ML Model;['exfiltration'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
797;ATLAS;AML.T0000.000;Journals and Conference Proceedings;['reconnaissance'];;;;0,85;0,85;0,77;0,85;3,887042775
857;ATLAS;AML.T0043.003;Manual Modification;['ml-attack-staging'];;;;0,62;0,85;0,44;0,85;1,62014556
849;ATLAS;AML.T0035;ML Artifact Collection;['collection'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
812;ATLAS;AML.T0008.000;ML Development Workspaces;['resource-development'];;;;0,85;0,85;0,77;0,85;3,887042775
859;ATLAS;AML.T0045;ML Intellectual Property Theft;['impact'];['Computer'];;;0,27;0,85;0,44;0,85;0,70554726
820;ATLAS;AML.T0040;ML Model Inference API Access;['ml-model-access'];['Computer'];;;0,62;0,85;0,77;0,85;2,83525473
817;ATLAS;AML.T0010.001;ML Software;['initial-access'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
815;ATLAS;AML.T0010;ML Supply Chain Compromise;['initial-access'];['Computer'];;;0,27;0,62;0,44;0,85;0,514634472
821;ATLAS;AML.T0047;ML-Enabled Product or Service;['ml-model-access'];['Computer'];;;0,62;0,85;0,77;0,85;2,83525473
819;ATLAS;AML.T0010.003;Model;['initial-access'];['Computer'];;;0,85;0,85;0,77;0,85;3,887042775
806;ATLAS;AML.T0002.001;Models;['resource-development'];;;;0,85;0,85;0,44;0,85;2,2211673
807;ATLAS;AML.T0016;Obtain Capabilities;['resource-development'];;;;0,85;0,85;0,44;0,85;2,2211673
822;ATLAS;AML.T0041;Physical Environment Access;['ml-model-access'];['Computer'];;;0,85;0,2;0,44;0,85;0,5226276
838;ATLAS;AML.T0018.000;Poison ML Model;['persistence', 'ml-attack-staging'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
826;ATLAS;AML.T0020;Poison Training Data;['resource-development', 'persistence'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
798;ATLAS;AML.T0000.001;Pre-Print Repositories;['reconnaissance'];;;;0,85;0,85;0,77;0,85;3,887042775
814;ATLAS;AML.T0019;Publish Poisoned Datasets;['resource-development'];;;;0,85;0,85;0,77;0,85;3,887042775
802;ATLAS;AML.T0004;Search Application Repositories;['reconnaissance'];;;;0,85;0,85;0,77;0,85;3,887042775
800;ATLAS;AML.T0001;Search for Publicly Available Adversarial Vulnerability Analysis;['reconnaissance'];;;;0,85;0,85;0,77;0,85;3,887042775
796;ATLAS;AML.T0000;Search for Victim's Publicly Available Research Materials;['reconnaissance'];;;;0,85;0,85;0,77;0,85;3,887042775
801;ATLAS;AML.T0003;Search Victim-Owned Websites;['reconnaissance'];;;;0,85;0,85;0,44;0,85;2,2211673
809;ATLAS;AML.T0016.001;Software Tools;['resource-development'];;;;0,85;0,85;0,44;0,85;2,2211673
846;ATLAS;AML.T0046;Spamming ML System with Chaff Data;['impact'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
860;ATLAS;AML.T0048;System Misuse for External Effect;['impact'];['Computer'];;;0,85;0,85;0,77;0,85;3,887042775
799;ATLAS;AML.T0000.002;Technical Blogs;['reconnaissance'];;;;0,62;0,85;0,44;0,85;1,62014556
829;ATLAS;AML.T0005.000;Train Proxy via Gathered ML Artifacts;['ml-attack-staging'];;;;0,62;0,85;0,44;0,85;1,62014556
830;ATLAS;AML.T0005.001;Train Proxy via Replication;['ml-attack-staging'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
834;ATLAS;AML.T0011.000;Unsafe ML Artifacts;['execution'];['Computer'];;;0,62;0,85;0,77;0,85;2,83525473
831;ATLAS;AML.T0005.002;Use Pre-Trained Model;['ml-attack-staging'];;;;0,62;0,85;0,77;0,85;2,83525473
833;ATLAS;AML.T0011;User Execution;['execution'];['Computer'];;;0,85;0,85;0,44;0,62;1,62014556
835;ATLAS;AML.T0012;Valid Accounts;['initial-access'];['Computer'];;;0,62;0,85;0,44;0,85;1,62014556
852;ATLAS;AML.T0042;Verify Attack;['ml-attack-staging'];['Computer'];;;0,85;0,85;0,44;0,85;2,2211673
854;ATLAS;AML.T0043.000;White-Box Optimization;['ml-attack-staging'];['Computer'];;;0,27;0,85;0,44;0,85;0,70554726
